Year,Month,Day,Date,State,Strength,Injuries,Fatalities,Entire Event,State Segment
1951,8,21,8/21/1951,CT,2,9,0,TRUE,TRUE
1951,8,21,8/21/1951,CT,3,8,0,TRUE,TRUE
1951,8,22,8/22/1951,LA,1,0,0,TRUE,TRUE
1951,8,23,8/23/1951,KS,-9,0,0,TRUE,TRUE
1951,8,24,8/24/1951,KS,-9,0,0,TRUE,TRUE
1951,8,24,8/24/1951,KS,2,0,0,TRUE,TRUE
1951,8,26,8/26/1951,IA,1,0,0,TRUE,TRUE
1951,8,31,8/31/1951,OK,1,0,0,TRUE,TRUE
1951,8,31,8/31/1951,KS,-9,0,0,TRUE,TRUE
1951,8,31,8/31/1951,KS,-9,0,0,TRUE,TRUE
1951,9,2,9/2/1951,LA,1,0,0,TRUE,TRUE
1951,9,9,9/9/1951,MS,2,0,0,TRUE,TRUE
1951,9,9,9/9/1951,OK,2,0,0,TRUE,TRUE
1951,9,12,9/12/1951,WI,3,1,0,TRUE,TRUE
1951,9,23,9/23/1951,KS,-9,0,0,TRUE,TRUE
1951,9,26,9/26/1951,WI,4,3,6,TRUE,TRUE
1951,9,26,9/26/1951,WI,4,9,1,TRUE,TRUE
1951,9,26,9/26/1951,MI,2,3,1,TRUE,TRUE
1951,9,27,9/27/1951,LA,2,0,0,TRUE,TRUE
1951,10,21,10/21/1951,OK,1,0,0,TRUE,TRUE
1951,10,23,10/23/1951,AR,2,4,0,TRUE,TRUE
1951,11,1,11/1/1951,VA,1,0,0,TRUE,TRUE
1951,11,1,11/1/1951,LA,1,0,0,TRUE,TRUE
1951,11,13,11/13/1951,IL,2,0,0,TRUE,TRUE
1951,11,13,11/13/1951,MO,3,1,0,TRUE,TRUE
1951,11,13,11/13/1951,IL,2,7,0,TRUE,TRUE
1951,11,13,11/13/1951,IN,2,0,0,TRUE,TRUE
1951,11,13,11/13/1951,KY,3,11,1,TRUE,TRUE
1951,11,14,11/14/1951,TN,2,0,0,TRUE,TRUE
1951,11,15,11/15/1951,AL,2,2,0,TRUE,TRUE
1951,11,15,11/15/1951,AL,2,6,0,TRUE,TRUE
1951,11,16,11/16/1951,AL,2,1,0,TRUE,TRUE
1951,11,16,11/16/1951,GA,1,0,0,TRUE,TRUE
1951,12,4,12/4/1951,FL,1,0,0,TRUE,TRUE
1951,12,6,12/6/1951,OR,1,0,0,TRUE,TRUE
1951,12,6,12/6/1951,IL,3,1,1,TRUE,TRUE
1951,12,8,12/8/1951,MS,-9,0,0,TRUE,TRUE
1951,12,18,12/18/1951,FL,1,0,0,TRUE,TRUE
1951,12,18,12/18/1951,MA,2,0,0,TRUE,TRUE
1951,12,18,12/18/1951,FL,2,0,0,TRUE,TRUE
1951,12,18,12/18/1951,FL,1,0,0,TRUE,TRUE
1951,12,18,12/18/1951,FL,2,0,0,TRUE,TRUE
1951,12,20,12/20/1951,MS,-9,0,0,TRUE,TRUE
1952,1,17,1/17/1952,PA,2,0,0,TRUE,TRUE
1952,1,22,1/22/1952,GA,2,8,0,TRUE,TRUE
1952,1,22,1/22/1952,AL,1,0,0,TRUE,TRUE
1952,1,26,1/26/1952,AR,1,0,0,TRUE,TRUE
1952,1,26,1/26/1952,AR,1,0,0,TRUE,TRUE
1952,1,28,1/28/1952,GA,1,0,0,TRUE,TRUE
1952,1,28,1/28/1952,FL,1,3,0,TRUE,TRUE
1952,1,28,1/28/1952,GA,1,1,0,TRUE,TRUE
1952,1,28,1/28/1952,GA,2,0,0,TRUE,TRUE
1952,1,28,1/28/1952,FL,2,0,0,TRUE,TRUE
1952,1,28,1/28/1952,GA,1,2,0,TRUE,TRUE
1952,1,28,1/28/1952,GA,1,1,0,TRUE,TRUE
1952,2,1,2/1/1952,TX,2,0,0,TRUE,TRUE
1952,2,13,2/13/1952,LA,0,0,0,TRUE,TRUE
1952,2,13,2/13/1952,AR,2,5,0,TRUE,TRUE
1952,2,13,2/13/1952,TN,2,0,0,TRUE,TRUE
1952,2,13,2/13/1952,MO,2,0,0,TRUE,TRUE
1952,2,13,2/13/1952,MS,0,0,0,TRUE,TRUE
1952,2,13,2/13/1952,TN,1,0,0,TRUE,TRUE
1952,2,13,2/13/1952,AL,3,14,1,TRUE,TRUE
1952,2,13,2/13/1952,AL,1,6,0,TRUE,TRUE
1952,2,13,2/13/1952,TN,1,0,0,TRUE,TRUE
1952,2,13,2/13/1952,AL,3,26,1,TRUE,TRUE
1952,2,13,2/13/1952,TN,3,2,0,TRUE,TRUE
1952,2,13,2/13/1952,MS,1,1,0,TRUE,TRUE
1952,2,13,2/13/1952,MS,1,2,0,TRUE,TRUE
1952,2,13,2/13/1952,TN,4,44,3,TRUE,TRUE
1952,2,13,2/13/1952,TN,3,2,0,TRUE,TRUE
1952,2,19,2/19/1952,LA,2,5,0,TRUE,TRUE
1952,2,20,2/20/1952,FL,2,4,0,TRUE,TRUE
1952,2,26,2/26/1952,FL,1,0,0,TRUE,TRUE
1952,2,29,2/29/1952,TN,1,166,3,TRUE,TRUE
1952,2,29,2/29/1952,TN,4,150,2,TRUE,TRUE
1952,2,29,2/29/1952,TN,2,0,0,TRUE,TRUE
1952,2,29,2/29/1952,AL,3,12,0,TRUE,TRUE
1952,2,29,2/29/1952,TN,2,0,0,TRUE,TRUE
1952,2,29,2/29/1952,GA,2,0,0,TRUE,TRUE
1952,2,29,2/29/1952,GA,2,3,0,TRUE,TRUE
1952,2,29,2/29/1952,GA,2,5,0,TRUE,TRUE
1952,3,2,3/2/1952,TX,0,0,0,TRUE,TRUE
1952,3,3,3/3/1952,AR,1,0,0,TRUE,TRUE
1952,3,3,3/3/1952,AL,3,6,0,TRUE,TRUE
1952,3,3,3/3/1952,GA,3,4,0,TRUE,TRUE
1952,3,10,3/10/1952,LA,3,0,0,TRUE,TRUE
1952,3,13,3/13/1952,GA,1,0,0,TRUE,TRUE
1952,3,17,3/17/1952,TX,1,0,0,TRUE,TRUE
1952,3,17,3/17/1952,TX,0,0,0,TRUE,TRUE
1952,3,18,3/18/1952,MO,2,1,0,TRUE,TRUE
1952,3,18,3/18/1952,IL,1,1,0,TRUE,TRUE
1952,3,18,3/18/1952,IL,2,0,0,TRUE,TRUE
1952,3,18,3/18/1952,MO,2,0,0,TRUE,TRUE
1952,3,21,3/21/1952,AR,4,9,7,TRUE,TRUE
1952,3,21,3/21/1952,AR,3,0,0,TRUE,TRUE
1952,3,21,3/21/1952,AR,4,325,50,TRUE,TRUE
1952,3,21,3/21/1952,AR,2,6,0,TRUE,TRUE
1952,3,21,3/21/1952,AR,4,6,2,TRUE,TRUE
1952,3,21,3/21/1952,AR,3,9,9,TRUE,TRUE
1952,3,21,3/21/1952,AR,-9,5,1,TRUE,TRUE
1952,3,21,3/21/1952,AR,2,15,5,TRUE,TRUE
1952,3,21,3/21/1952,AR,3,0,0,TRUE,TRUE
1952,3,21,3/21/1952,AR,4,180,29,TRUE,TRUE
1952,3,21,3/21/1952,AR,3,6,0,TRUE,TRUE
1952,3,21,3/21/1952,AR,4,5,4,TRUE,TRUE
1952,3,21,3/21/1952,TN,4,10,2,TRUE,TRUE
1952,3,21,3/21/1952,AR,3,96,3,TRUE,TRUE
1952,3,21,3/21/1952,AR,3,5,1,TRUE,TRUE
1952,3,21,3/21/1952,AR,3,57,1,TRUE,TRUE
1952,3,21,3/21/1952,MO,4,100,17,TRUE,TRUE
1952,3,21,3/21/1952,TN,4,5,4,TRUE,TRUE
1952,3,21,3/21/1952,TN,3,30,10,TRUE,TRUE
1952,3,21,3/21/1952,MS,-9,1,0,TRUE,TRUE
1952,3,21,3/21/1952,MS,4,74,16,TRUE,FALSE
1952,3,21,3/21/1952,MS,4,24,9,FALSE,TRUE
1952,3,21,3/21/1952,TN,4,50,7,FALSE,TRUE
1952,3,21,3/21/1952,TN,2,2,2,TRUE,TRUE
1952,3,21,3/21/1952,TN,3,3,0,TRUE,TRUE
1952,3,21,3/21/1952,TN,2,8,1,TRUE,TRUE
1952,3,21,3/21/1952,TN,3,19,0,TRUE,TRUE
1952,3,21,3/21/1952,TN,4,157,38,TRUE,TRUE
1952,3,21,3/21/1952,TN,2,0,0,TRUE,TRUE
1952,3,22,3/22/1952,KY,3,18,0,TRUE,TRUE
1952,3,22,3/22/1952,TN,2,10,3,TRUE,TRUE
1952,3,22,3/22/1952,TN,1,1,0,TRUE,TRUE
1952,3,22,3/22/1952,AL,4,50,4,TRUE,TRUE
1952,4,3,4/3/1952,TX,2,1,0,TRUE,TRUE
1952,4,3,4/3/1952,LA,1,0,0,TRUE,TRUE
1952,4,4,4/4/1952,LA,3,10,0,TRUE,TRUE
1952,4,4,4/4/1952,LA,2,3,0,TRUE,TRUE
1952,4,4,4/4/1952,LA,2,33,4,TRUE,TRUE
1952,4,4,4/4/1952,AL,1,2,0,TRUE,TRUE
1952,4,4,4/4/1952,FL,1,1,0,TRUE,TRUE
1952,4,5,4/5/1952,NC,2,0,0,TRUE,TRUE
1952,4,5,4/5/1952,VA,2,2,0,TRUE,TRUE
1952,4,5,4/5/1952,VA,2,0,0,TRUE,TRUE
1952,4,5,4/5/1952,MD,1,0,0,TRUE,TRUE
1952,4,5,4/5/1952,PA,3,4,0,TRUE,TRUE
1952,4,5,4/5/1952,PA,0,6,0,TRUE,TRUE
1952,4,5,4/5/1952,MD,1,1,0,TRUE,TRUE
1952,4,5,4/5/1952,MD,0,0,0,TRUE,TRUE
1952,4,5,4/5/1952,PA,1,0,0,TRUE,TRUE
1952,4,5,4/5/1952,NJ,1,0,0,TRUE,TRUE
1952,4,8,4/8/1952,KS,1,0,0,TRUE,TRUE
1952,4,8,4/8/1952,OK,0,0,0,TRUE,TRUE
1952,4,13,4/13/1952,OH,1,4,0,TRUE,TRUE
1952,4,18,4/18/1952,TX,1,0,0,TRUE,TRUE
1952,4,20,4/20/1952,OK,1,0,0,TRUE,TRUE
1952,4,20,4/20/1952,OK,0,0,0,TRUE,TRUE
1952,4,20,4/20/1952,OK,0,0,0,TRUE,TRUE
1952,4,20,4/20/1952,OK,0,0,0,TRUE,TRUE
1952,4,21,4/21/1952,TX,4,0,0,TRUE,TRUE
1952,4,21,4/21/1952,OK,0,0,0,TRUE,TRUE
1952,4,22,4/22/1952,KS,-9,0,0,TRUE,TRUE
1952,4,22,4/22/1952,AR,1,0,0,TRUE,TRUE
1952,4,22,4/22/1952,AR,1,0,0,TRUE,TRUE
1952,4,23,4/23/1952,LA,0,0,0,TRUE,TRUE
1952,4,29,4/29/1952,KS,0,0,0,TRUE,TRUE
1952,4,29,4/29/1952,NE,1,0,0,TRUE,TRUE
1952,4,30,4/30/1952,OK,2,0,0,TRUE,TRUE
1952,4,30,4/30/1952,TX,3,6,0,TRUE,TRUE
1952,4,30,4/30/1952,KS,0,0,0,TRUE,TRUE
1952,4,30,4/30/1952,KS,0,0,0,TRUE,TRUE
1952,5,6,5/6/1952,NY,2,0,0,TRUE,TRUE
1952,5,7,5/7/1952,MO,1,0,0,TRUE,TRUE
1952,5,8,5/8/1952,WY,1,0,0,TRUE,TRUE
1952,5,8,5/8/1952,CO,2,1,0,TRUE,TRUE
1952,5,8,5/8/1952,NE,1,0,0,TRUE,TRUE
1952,5,9,5/9/1952,IN,1,0,0,TRUE,TRUE
1952,5,10,5/10/1952,AL,1,0,0,TRUE,TRUE
1952,5,10,5/10/1952,AL,1,0,0,TRUE,TRUE
1952,5,10,5/10/1952,AL,1,0,0,TRUE,TRUE
1952,5,10,5/10/1952,NC,2,6,0,TRUE,TRUE
1952,5,10,5/10/1952,SC,3,4,2,TRUE,TRUE
1952,5,11,5/11/1952,GA,3,10,0,TRUE,TRUE
1952,5,13,5/13/1952,NE,1,0,0,TRUE,TRUE
1952,5,15,5/15/1952,CO,3,5,0,TRUE,TRUE
1952,5,19,5/19/1952,LA,0,0,0,TRUE,TRUE
1952,5,20,5/20/1952,NC,2,2,0,TRUE,TRUE
1952,5,21,5/21/1952,KS,-9,0,0,TRUE,TRUE
1952,5,21,5/21/1952,KS,2,0,0,TRUE,TRUE
1952,5,22,5/22/1952,KS,4,3,0,TRUE,TRUE
1952,5,22,5/22/1952,MO,2,1,0,TRUE,TRUE
1952,5,22,5/22/1952,OK,1,0,0,TRUE,TRUE
1952,5,23,5/23/1952,OK,1,0,0,TRUE,TRUE
1952,5,23,5/23/1952,OK,1,0,0,TRUE,TRUE
1952,5,23,5/23/1952,OK,2,1,0,TRUE,TRUE
1952,5,23,5/23/1952,OK,2,0,0,TRUE,TRUE
1952,5,23,5/23/1952,TX,0,1,0,TRUE,TRUE
1952,5,23,5/23/1952,IA,2,0,0,TRUE,TRUE
1952,5,23,5/23/1952,FL,0,1,0,TRUE,TRUE
1952,5,23,5/23/1952,TX,1,1,0,TRUE,TRUE
1952,5,23,5/23/1952,IA,1,0,0,TRUE,TRUE
1952,5,24,5/24/1952,OH,1,0,0,TRUE,TRUE
1952,5,24,5/24/1952,IL,1,0,0,TRUE,TRUE
1952,5,26,5/26/1952,NE,0,0,0,TRUE,TRUE
1952,5,30,5/30/1952,FL,2,0,0,TRUE,TRUE
1952,6,1,6/1/1952,OK,1,0,0,TRUE,TRUE
1952,6,2,6/2/1952,IA,2,1,0,TRUE,TRUE
1952,6,4,6/4/1952,OK,1,0,0,TRUE,TRUE
1952,6,4,6/4/1952,AR,2,0,0,TRUE,TRUE
1952,6,5,6/5/1952,TX,1,0,0,TRUE,TRUE
1952,6,10,6/10/1952,ND,-9,0,0,TRUE,TRUE
1952,6,10,6/10/1952,ND,2,0,0,TRUE,TRUE
1952,6,12,6/12/1952,SC,1,0,0,TRUE,TRUE
1952,6,13,6/13/1952,FL,1,0,0,TRUE,TRUE
1952,6,15,6/15/1952,OK,1,0,0,TRUE,TRUE
1952,6,15,6/15/1952,ND,3,1,0,TRUE,TRUE
1952,6,15,6/15/1952,NE,1,0,0,TRUE,TRUE
1952,6,18,6/18/1952,AR,0,0,0,TRUE,TRUE
1952,6,19,6/19/1952,KS,2,0,0,TRUE,TRUE
1952,6,20,6/20/1952,ND,-9,0,0,TRUE,TRUE
1952,6,21,6/21/1952,OK,1,0,0,TRUE,TRUE
1952,6,21,6/21/1952,KS,2,0,0,TRUE,TRUE
1952,6,23,6/23/1952,MN,2,0,0,TRUE,TRUE
1952,6,23,6/23/1952,IA,4,4,0,TRUE,TRUE
1952,6,23,6/23/1952,SD,0,0,0,TRUE,TRUE
1952,6,23,6/23/1952,MN,2,10,0,TRUE,TRUE
1952,6,23,6/23/1952,WI,3,6,2,TRUE,TRUE
1952,6,24,6/24/1952,SD,0,0,0,TRUE,TRUE
1952,6,24,6/24/1952,MN,2,15,0,TRUE,TRUE
1952,6,26,6/26/1952,KS,2,0,0,TRUE,TRUE
1952,6,26,6/26/1952,CO,2,0,0,TRUE,TRUE
1952,6,26,6/26/1952,NE,2,0,0,TRUE,TRUE
1952,6,27,6/27/1952,KS,2,0,0,TRUE,TRUE
1952,6,27,6/27/1952,SD,-9,0,0,TRUE,TRUE
1952,6,28,6/28/1952,SD,0,0,0,TRUE,TRUE
1952,6,28,6/28/1952,SD,1,0,0,TRUE,TRUE
1952,6,29,6/29/1952,FL,1,0,0,TRUE,TRUE
1952,6,29,6/29/1952,OK,2,1,0,TRUE,TRUE
1952,6,30,6/30/1952,TN,1,0,0,TRUE,TRUE
1952,7,1,7/1/1952,ND,3,0,0,TRUE,TRUE
1952,7,1,7/1/1952,ND,2,0,0,TRUE,TRUE
1952,7,1,7/1/1952,ND,4,26,1,TRUE,TRUE
1952,7,2,7/2/1952,MN,1,0,0,TRUE,TRUE
1952,7,2,7/2/1952,IA,1,0,0,TRUE,TRUE
1952,7,6,7/6/1952,KS,1,0,0,TRUE,TRUE
1952,7,6,7/6/1952,KS,-9,0,0,TRUE,TRUE
1952,7,6,7/6/1952,KS,2,0,0,TRUE,TRUE
1952,7,7,7/7/1952,OK,1,0,0,TRUE,TRUE
1952,7,9,7/9/1952,ND,2,0,0,TRUE,TRUE
1952,7,12,7/12/1952,NE,1,0,0,TRUE,TRUE
1952,7,13,7/13/1952,OK,1,0,0,TRUE,TRUE
1952,7,13,7/13/1952,OK,1,0,0,TRUE,TRUE
1952,7,16,7/16/1952,AR,2,0,0,TRUE,TRUE
1952,7,16,7/16/1952,AR,2,0,0,TRUE,TRUE
1952,7,16,7/16/1952,OK,1,0,0,TRUE,TRUE
1952,7,16,7/16/1952,MN,2,0,0,TRUE,TRUE
1952,7,17,7/17/1952,MO,1,0,0,TRUE,TRUE
1952,7,17,7/17/1952,IL,1,0,0,TRUE,TRUE
1952,7,19,7/19/1952,PA,2,0,0,TRUE,TRUE
1952,7,19,7/19/1952,MT,-9,0,0,TRUE,TRUE
1952,7,19,7/19/1952,MT,3,2,1,TRUE,FALSE
1952,7,19,7/19/1952,MT,3,2,1,FALSE,TRUE
1952,7,19,7/19/1952,ND,3,0,0,FALSE,TRUE
1952,7,23,7/23/1952,NC,2,0,0,TRUE,TRUE
1952,7,23,7/23/1952,PA,2,4,0,TRUE,TRUE
1952,7,24,7/24/1952,ND,2,0,0,TRUE,TRUE
1952,7,27,7/27/1952,MN,2,4,0,TRUE,TRUE
1952,7,29,7/29/1952,MS,-9,0,0,TRUE,TRUE
1952,8,3,8/3/1952,MS,2,0,0,TRUE,TRUE
1952,8,7,8/7/1952,KS,3,0,0,TRUE,TRUE
1952,8,7,8/7/1952,KS,1,0,0,TRUE,TRUE
1952,8,10,8/10/1952,NJ,1,0,0,TRUE,TRUE
1952,8,12,8/12/1952,TX,1,0,0,TRUE,TRUE
1952,8,13,8/13/1952,NE,3,1,0,TRUE,TRUE
1952,8,13,8/13/1952,NE,4,20,0,TRUE,TRUE
1952,8,14,8/14/1952,KS,2,0,0,TRUE,TRUE
1952,8,15,8/15/1952,OK,2,0,0,TRUE,TRUE
1952,8,16,8/16/1952,FL,1,0,0,TRUE,TRUE
1952,8,16,8/16/1952,PA,1,0,0,TRUE,TRUE
1952,8,21,8/21/1952,MO,2,13,1,TRUE,TRUE
1952,8,27,8/27/1952,MN,1,0,0,TRUE,TRUE
1952,8,31,8/31/1952,NC,1,0,0,TRUE,TRUE
1952,8,31,8/31/1952,VA,1,0,0,TRUE,TRUE
1952,8,31,8/31/1952,MD,1,0,0,TRUE,TRUE
1952,9,17,9/17/1952,NC,3,0,0,TRUE,TRUE
1952,11,14,11/14/1952,AZ,-9,0,0,TRUE,TRUE
1952,11,16,11/16/1952,MO,3,2,0,TRUE,TRUE
1952,11,17,11/17/1952,KS,1,0,0,TRUE,TRUE
1952,11,17,11/17/1952,IA,0,0,0,TRUE,TRUE
1952,11,17,11/17/1952,AR,2,2,0,TRUE,TRUE
1952,11,19,11/19/1952,NC,2,1,0,TRUE,TRUE
1952,12,3,12/3/1952,TX,2,4,0,TRUE,TRUE
1952,12,9,12/9/1952,KY,3,3,0,TRUE,FALSE
1952,12,9,12/9/1952,KY,3,3,0,FALSE,TRUE
1952,12,9,12/9/1952,IN,3,0,0,FALSE,TRUE
1952,12,20,12/20/1952,CA,-9,0,0,TRUE,TRUE
1953,1,7,1/7/1953,AR,2,2,0,TRUE,TRUE
1953,1,8,1/8/1953,AL,1,0,0,TRUE,TRUE
1953,1,8,1/8/1953,AL,2,0,0,TRUE,TRUE
1953,1,8,1/8/1953,SC,2,2,0,TRUE,TRUE
1953,1,9,1/9/1953,FL,1,0,0,TRUE,TRUE
1953,1,9,1/9/1953,FL,2,12,0,TRUE,TRUE
1953,1,9,1/9/1953,FL,1,0,0,TRUE,TRUE
1953,1,20,1/20/1953,AL,3,0,0,TRUE,TRUE
1953,1,20,1/20/1953,AL,1,1,0,TRUE,TRUE
1953,1,20,1/20/1953,TN,2,0,0,TRUE,TRUE
1953,1,20,1/20/1953,GA,1,1,0,TRUE,TRUE
1953,1,20,1/20/1953,GA,1,1,0,TRUE,TRUE
1953,1,22,1/22/1953,MS,2,1,0,TRUE,TRUE
1953,1,23,1/23/1953,AL,3,1,0,TRUE,TRUE
1953,2,6,2/6/1953,LA,3,21,2,TRUE,TRUE
1953,2,19,2/19/1953,TX,1,0,0,TRUE,TRUE
1953,2,19,2/19/1953,TX,1,0,0,TRUE,TRUE
1953,2,19,2/19/1953,OK,1,0,0,TRUE,TRUE
1953,2,19,2/19/1953,OK,1,0,0,TRUE,TRUE
1953,2,19,2/19/1953,OK,1,0,0,TRUE,TRUE
1953,2,19,2/19/1953,OK,1,0,0,TRUE,TRUE
1953,2,20,2/20/1953,AR,1,0,0,TRUE,TRUE
1953,2,20,2/20/1953,MS,2,2,0,TRUE,TRUE
1953,2,20,2/20/1953,MS,1,0,0,TRUE,TRUE
1953,2,20,2/20/1953,MS,2,1,0,TRUE,TRUE
1953,2,20,2/20/1953,MS,1,0,0,TRUE,TRUE
1953,2,20,2/20/1953,AL,3,8,1,TRUE,TRUE
1953,2,20,2/20/1953,AL,2,2,0,TRUE,TRUE
1953,2,20,2/20/1953,AL,2,1,0,TRUE,TRUE
1953,2,20,2/20/1953,AL,2,6,0,TRUE,TRUE
1953,3,12,3/12/1953,TX,2,2,0,TRUE,TRUE
1953,3,13,3/13/1953,TX,4,25,17,TRUE,TRUE
1953,3,13,3/13/1953,OK,2,1,0,TRUE,TRUE
1953,3,13,3/13/1953,OK,3,8,1,TRUE,TRUE
1953,3,13,3/13/1953,OK,2,2,0,TRUE,TRUE
1953,3,13,3/13/1953,OK,2,0,0,TRUE,TRUE
1953,3,13,3/13/1953,OK,3,11,2,TRUE,TRUE
1953,3,13,3/13/1953,OK,2,0,0,TRUE,TRUE
1953,3,14,3/14/1953,AR,3,0,0,TRUE,TRUE
1953,3,14,3/14/1953,AR,2,0,0,TRUE,TRUE
1953,3,14,3/14/1953,AR,3,7,0,TRUE,TRUE
1953,3,14,3/14/1953,MS,2,0,1,TRUE,TRUE
1953,3,14,3/14/1953,MO,1,1,0,TRUE,TRUE
1953,3,14,3/14/1953,TN,2,8,0,TRUE,TRUE
1953,3,14,3/14/1953,TN,2,2,0,TRUE,TRUE
1953,3,14,3/14/1953,TN,1,0,0,TRUE,TRUE
1953,3,14,3/14/1953,TN,1,0,0,TRUE,TRUE
1953,3,14,3/14/1953,TN,3,3,0,TRUE,TRUE
1953,3,14,3/14/1953,IL,2,0,0,TRUE,TRUE
1953,3,14,3/14/1953,TN,2,1,0,TRUE,TRUE
1953,3,14,3/14/1953,IN,0,0,0,TRUE,TRUE
1953,3,14,3/14/1953,IN,1,0,0,TRUE,TRUE
1953,3,15,3/15/1953,NC,3,1,0,TRUE,TRUE
1953,3,18,3/18/1953,AL,2,2,0,TRUE,TRUE
1953,3,18,3/18/1953,IN,2,0,0,TRUE,TRUE
1953,3,18,3/18/1953,IN,1,0,0,TRUE,TRUE
1953,3,21,3/21/1953,IA,1,2,0,TRUE,TRUE
1953,3,21,3/21/1953,IA,1,0,0,TRUE,TRUE
1953,3,21,3/21/1953,MS,1,0,0,TRUE,TRUE
1953,3,21,3/21/1953,IA,3,0,0,TRUE,TRUE
1953,3,21,3/21/1953,MN,2,3,1,TRUE,TRUE
1953,3,21,3/21/1953,IA,2,0,0,TRUE,TRUE
1953,3,22,3/22/1953,LA,2,22,2,TRUE,FALSE
1953,3,22,3/22/1953,LA,2,22,2,FALSE,TRUE
1953,3,22,3/22/1953,MS,1,1,0,TRUE,TRUE
1953,3,22,3/22/1953,TN,2,0,0,TRUE,TRUE
1953,3,22,3/22/1953,MS,2,0,0,FALSE,TRUE
1953,3,22,3/22/1953,AL,2,0,0,TRUE,TRUE
1953,3,29,3/29/1953,OK,1,0,0,TRUE,TRUE
1953,3,30,3/30/1953,KS,0,0,0,TRUE,TRUE
1953,3,31,3/31/1953,MO,1,0,0,TRUE,TRUE
1953,3,31,3/31/1953,MO,1,0,0,TRUE,TRUE
1953,4,2,4/2/1953,OK,0,0,0,TRUE,TRUE
1953,4,4,4/4/1953,MS,2,0,0,TRUE,TRUE
1953,4,6,4/6/1953,FL,2,0,0,TRUE,TRUE
1953,4,6,4/6/1953,AL,3,12,0,TRUE,TRUE
1953,4,9,4/9/1953,KS,1,0,0,TRUE,TRUE
1953,4,9,4/9/1953,IL,2,3,0,TRUE,TRUE
1953,4,9,4/9/1953,IL,3,22,3,TRUE,FALSE
1953,4,9,4/9/1953,IL,3,10,1,FALSE,TRUE
1953,4,9,4/9/1953,IN,3,12,2,FALSE,TRUE
1953,4,12,4/12/1953,AL,1,0,0,TRUE,TRUE
1953,4,12,4/12/1953,FL,2,0,0,TRUE,TRUE
1953,4,13,4/13/1953,FL,1,1,0,TRUE,TRUE
1953,4,14,4/14/1953,MS,1,0,0,TRUE,TRUE
1953,4,14,4/14/1953,OK,2,0,0,TRUE,TRUE
1953,4,14,4/14/1953,OK,2,0,0,TRUE,TRUE
1953,4,15,4/15/1953,OH,1,0,0,TRUE,TRUE
1953,4,15,4/15/1953,TN,1,8,0,TRUE,TRUE
1953,4,15,4/15/1953,TN,1,1,0,TRUE,TRUE
1953,4,15,4/15/1953,TN,1,2,0,TRUE,TRUE
1953,4,15,4/15/1953,TN,1,1,0,TRUE,TRUE
1953,4,16,4/16/1953,NC,2,0,0,TRUE,TRUE
1953,4,18,4/18/1953,AL,3,495,8,TRUE,FALSE
1953,4,18,4/18/1953,AL,3,195,6,FALSE,TRUE
1953,4,18,4/18/1953,GA,2,1,0,TRUE,TRUE
1953,4,18,4/18/1953,GA,2,2,0,TRUE,TRUE
1953,4,18,4/18/1953,GA,3,300,2,FALSE,TRUE
1953,4,23,4/23/1953,OK,2,4,1,TRUE,TRUE
1953,4,23,4/23/1953,AR,3,0,0,TRUE,TRUE
1953,4,23,4/23/1953,OK,2,1,0,TRUE,TRUE
1953,4,23,4/23/1953,OK,1,0,0,TRUE,TRUE
1953,4,23,4/23/1953,OK,2,14,1,TRUE,TRUE
1953,4,24,4/24/1953,AR,2,0,0,TRUE,TRUE
1953,4,24,4/24/1953,MS,2,0,0,TRUE,TRUE
1953,4,24,4/24/1953,IA,1,0,0,TRUE,TRUE
1953,4,27,4/27/1953,CA,2,0,0,TRUE,TRUE
1953,4,28,4/28/1953,OK,0,0,0,TRUE,TRUE
1953,4,28,4/28/1953,OK,1,0,0,TRUE,TRUE
1953,4,28,4/28/1953,NE,0,0,0,TRUE,TRUE
1953,4,28,4/28/1953,TX,3,3,0,TRUE,TRUE
1953,4,28,4/28/1953,NE,1,0,0,TRUE,TRUE
1953,4,28,4/28/1953,TX,3,5,1,TRUE,TRUE
1953,4,28,4/28/1953,TX,4,15,2,TRUE,TRUE
1953,4,29,4/29/1953,LA,2,0,0,TRUE,TRUE
1953,4,30,4/30/1953,GA,2,3,0,TRUE,TRUE
1953,4,30,4/30/1953,GA,1,5,0,TRUE,TRUE
1953,4,30,4/30/1953,GA,4,300,18,TRUE,TRUE
1953,4,30,4/30/1953,GA,2,3,1,TRUE,TRUE
1953,4,30,4/30/1953,GA,3,2,1,TRUE,TRUE
1953,4,30,4/30/1953,GA,2,0,0,TRUE,TRUE
1953,4,30,4/30/1953,VA,0,0,0,TRUE,TRUE
1953,4,30,4/30/1953,NC,1,0,0,TRUE,TRUE
1953,5,1,5/1/1953,AL,2,2,0,TRUE,TRUE
1953,5,1,5/1/1953,AL,4,12,7,TRUE,TRUE
1953,5,1,5/1/1953,AL,4,3,2,TRUE,TRUE
1953,5,1,5/1/1953,AL,1,0,0,TRUE,TRUE
1953,5,2,5/2/1953,TN,2,0,0,TRUE,TRUE
1953,5,2,5/2/1953,TN,4,8,4,TRUE,TRUE
1953,5,2,5/2/1953,LA,1,0,0,TRUE,TRUE
1953,5,2,5/2/1953,VA,2,0,0,TRUE,TRUE
1953,5,4,5/4/1953,MS,2,1,0,TRUE,TRUE
1953,5,4,5/4/1953,MS,2,0,0,TRUE,TRUE
